# Domain: L_shaped (relative error of each of the first 1000 eigenvalues against its index, dense eig)
# Reference: DST at M = 163, dofs = 19845
# DST: M = 55, dofs = 2241, time = 0.3166 s
# FD: M = 55, dofs = 2241, time = 0.3160 s
# FEM: Hmax = 0.0755, dofs = 2257, time = 0.8483 s
k,lambda_ref,lambda_DST,rel_error_DST,lambda_FD,rel_error_FD,lambda_FEM,rel_error_FEM
410,1825.8768142015672,1825.8768142015347,1.7807573509607401e-14,1577.8592548873944,0.13583477120970383,1937.5087530812593,0.061138811781509685
411,1825.8768142016363,1825.8768142015385,5.3547249014901349e-14,1577.8592548873983,0.13583477120973442,1938.9269966176641,0.061915558342559365
412,1836.1984292339305,1836.2010810992708,1.4442150140855848e-06,1577.9650143279719,0.14063480874106546,1942.0191353232899,0.057630321649664112
413,1836.2740871328704,1836.2374333332073,1.9960963300598677e-05,1578.2239786852608,0.14052918910952175,1943.0113498317892,0.058127086499149321
414,1838.471805691677,1839.1807423885073,0.00038561194935679717,1589.8863615361611,0.13521308479462493,1953.1162025377473,0.062358528692768485
415,1842.5046605262069,1842.2973826420398,0.0001124978886663291,1591.4594793429187,0.13625212818272675,1954.1143497027069,0.060574983373244275
416,1848.3314585617986,1848.4247896537684,5.0494780867037895e-05,1592.9655038270159,0.13816025992085043,1959.3218062427788,0.060048941528778987
417,1858.6447277617121,1858.5997371676594,2.4206129003947026e-05,1595.8620206076316,0.14138404356089004,1973.0649645519493,0.061561112288537591
418,1861.5319143423214,1862.6731925022764,0.00061308546534274673,1596.6615565462741,0.14228622982788125,1978.6199220521578,0.06289873775879018
419,1867.5253739341463,1867.1416721619541,0.00020546000474618234,1599.1045986924537,0.14373072461994713,1980.8369234286677,0.06067470411704138
420,1876.478979730271,1877.0979240553143,0.00032984346306517048,1607.3130336988991,0.14344202569754469,1990.1059682850855,0.060553296776683037
421,1884.4063929574409,1884.4303294880049,1.2702424834405402e-05,1607.3130336989027,0.14704543579034454,2000.8453655291628,0.061790796829647401
422,1884.4264908608423,1885.6298928164399,0.0006386038200131216,1618.5543642337739,0.14108914723737134,2004.4674168097674,0.063701569963648827
423,1897.8142794870434,1897.4461446865419,0.00019397830677145915,1619.8415859544523,0.14646991359329631,2010.4133452735714,0.059330919259898356
424,1900.6803880311054,1901.0348744419962,0.00018650500795559563,1621.4440010876212,0.14691390972510751,2012.4248580484393,0.058791825664644665
425,1904.8336494102775,1904.8336494102455,1.6830702380452572e-14,1621.4440010876276,0.14877396165821896,2014.7700114346999,0.05771441619506136
426,1904.8336494103573,1904.8336494102539,5.4311841014933333e-14,1625.918089597302,0.14642515366073769,2020.3182153440882,0.060627113537961297
427,1905.787675545881,1905.5332340993737,0.0001335098603964321,1629.2659082737969,0.1450957894314639,2022.2741793565392,0.061122498222312499
428,1914.4309096772695,1914.413222327227,9.238959710204797e-06,1632.7761570800674,0.14712192076165487,2028.6433338485147,0.059658681644718561
429,1914.7032538111505,1914.7032538113317,9.4644858918764647e-14,1632.7761570800683,0.14724323268888589,2038.7647248923615,0.064794098424531835
430,1914.7032538113817,1914.7032538113415,2.1018996271793375e-14,1639.7544577896097,0.14359864666990188,2040.4793398624415,0.065689597487595883
431,1917.2666922670398,1917.9938426149436,0.00037926405900470204,1640.3378598641109,0.14443939047179666,2045.27713640361,0.06676715589587924
432,1934.3288494465585,1936.1615928063736,0.00094748282348139324,1640.490421539806,0.15190717337996806,2047.6838912495657,0.058601742839869166
433,1938.3350891642885,1938.2566636501613,4.046024578809449e-05,1640.4904215398101,0.15366005046779291,2051.9435972550818,0.05861138702275441
434,1938.6183296571467,1938.6500700087447,1.6372666611307297e-05,1649.0850778808726,0.14935031168692153,2055.2848369589101,0.060180235334098192
435,1944.0290948804809,1943.823492968138,0.00010576071771988578,1649.1487434956587,0.15168515335566596,2060.5340825701501,0.059929652285801778
436,1944.3120670146668,1944.312067014595,3.695398627566062e-14,1655.9909380764843,0.14828953326452177,2061.2149884077016,0.060125595770502915
437,1944.3120670148701,1944.3120670145986,1.396299354846018e-13,1655.9909380764902,0.14828953326460775,2064.9505225210351,0.062046858399322134
438,1947.6141922581799,1947.9713418918095,0.0001833780196557101,1665.3070327646228,0.14495024764952719,2069.153352780274,0.062404125521992815
439,1947.9730667554929,1947.9747817696411,8.8040957930691708e-07,1665.3529070381062,0.14508422346316807,2070.7087661418464,0.06300687698458772
440,1962.8295643298313,1963.2777542275551,0.00022833867283671979,1672.3786181911789,0.14797563243236608,2081.722701108918,0.060572318116514812
441,1965.3782272610422,1965.036555878479,0.00017384510412497934,1677.9000473504284,0.14627117362099018,2084.1004529243378,0.060406808224769695
442,1969.9436721148893,1970.2067741576006,0.00013355815520800751,1678.3437426559954,0.14802450120101074,2086.7959431531813,0.059317569680985789
443,1970.3296570646999,1970.3243456958705,2.6956752187538826e-06,1678.3437426560042,0.14819140206399872,2092.0714229315777,0.061787511257503328
444,1973.9208802179821,1973.9208802178675,5.8055180211039645e-14,1680.9101259877002,0.14844098219272317,2093.8045408998983,0.060733771998337266
445,1973.9208802181081,1973.9208802178709,1.2014197015894938e-13,1682.7990930918154,0.14748402027852567,2099.1580954220672,0.06344591440266896
446,1973.920880218154,1973.9208802178734,1.4214304043733469e-13,1684.0775645748515,0.14683633905897461,2104.0598378261238,0.065929166114088167
447,1980.4404879043261,1980.6344700826332,9.7949006542677282e-05,1686.8530739204091,0.14824349218116978,2110.4734586961222,0.06565861058990724
448,1984.6483210108383,1983.9951598151531,0.00032910676857478169,1688.5976488058036,0.14917034371825011,2112.2518818005901,0.064295300804103991
449,1993.6600890201139,1993.6600890200536,3.0222816980838203e-14,1695.3432548636019,0.1496327462236228,2115.9182289302757,0.061323462602018507
450,1993.6600890201209,1993.6600890200623,2.9424478419080107e-14,1695.8101576515946,0.14939855244577765,2119.1958302260377,0.06296747469505562
451,1997.1950426087335,1998.2106478509786,0.00050851580370363779,1702.8418969792717,0.147383274717615,2124.7324718349159,0.063858274482592958
452,2002.5807327821435,2001.8739707886316,0.00035292559343164586,1713.8421419028657,0.14418324622455511,2133.4303170131643,0.065340478957487125
453,2023.2689022230347,2023.2689022233067,1.344057211235328e-13,1719.3930081779079,0.15019056226843996,2136.2549255861672,0.055843305474122057
454,2023.2689022232942,2023.2689022233187,1.213697147269204e-14,1720.911847209504,0.14943987656882451,2139.7631374237476,0.057577238039116942
455,2023.2689022234197,2023.2689022233208,4.8885023987228797e-14,1723.2808151290069,0.14826901494148828,2152.4411477314861,0.063843340529830664
456,2023.2689022234426,2023.2689022233276,5.68639589368678e-14,1723.2808151290124,0.14826901494149525,2153.9274839052782,0.064577961702594347
457,2026.1633348555195,2026.1416427431166,1.0706003819990853e-05,1724.4984998886021,0.14888475661239242,2157.0320708849758,0.064589430564731987
458,2027.0205646457655,2027.6471077648682,0.00030909559085416926,1731.2141312611552,0.14593163904891329,2160.9489613005603,0.066071552992951338
459,2037.8301789733327,2038.0116819355555,8.9066775090275617e-05,1732.3545129978952,0.14990241538641727,2165.1966296595551,0.06250101308755282
460,2038.0075331655344,2038.4242999424664,0.00020449717194356647,1734.5279369601424,0.14890994820515333,2175.6046247812183,0.067515497060975663
461,2044.4004336388698,2044.3688756945435,1.5436283326428653e-05,1734.5279369601483,0.15157133190740582,2179.0795135796352,0.065877055064524404
462,2052.8066238110846,2052.8777154265758,3.4631423470008985e-05,1737.2624031331927,0.15371356318603283,2188.2717932746391,0.065990224257977195
463,2052.8777154266741,2052.8777154265927,3.9651546313248764e-14,1738.5494786620818,0.15311590865959673,2189.5689424569637,0.066585177481883986
464,2052.8777154269792,2053.7639925968856,0.00043172428793308306,1745.0226265219064,0.14996270191429392,2191.4428324032547,0.067497988767175665
465,2063.0233362801055,2063.1090789626114,4.1561663893030391e-05,1746.2969864843778,0.15352533547527664,2193.746025733245,0.063364619853912674
466,2064.2195715004259,2063.8543109807138,0.00017694848200990526,1750.8409811110487,0.15181456213090291,2198.9043775552254,0.065247325388403693
467,2073.6932977319912,2073.413737591819,0.00013481267479522455,1750.9347029086136,0.15564432559838054,2205.3544322334942,0.063491131810813825
468,2081.778775817621,2082.8233532513436,0.00050177158392462732,1753.4195534173805,0.15773012301524547,2207.5374374506828,0.060409234205815149
469,2084.6586106820846,2084.6487121299401,4.7482844882878468e-06,1753.4195534173812,0.15889366995986193,2215.7726919397583,0.062894749569942357
470,2084.7865360235705,2084.9436426768889,7.5358628139459032e-05,1762.5737692495038,0.15455432064936542,2225.0532838964618,0.06728110789722859
471,2091.6895136996804,2091.0845140517345,0.00028923970024398763,1766.7674987658452,0.15533950560335733,2231.9127583300929,0.067038269165671835
472,2092.3561330309676,2092.3561330309385,1.3909596935859177e-14,1767.8078387218686,0.15511140249292138,2238.2406580028592,0.069722607288924848
473,2092.3561330310272,2092.3561330309467,3.8468729025734442e-14,1769.1798184411812,0.15445569207269061,2240.4796006789907,0.070792665411785791
474,2098.3169067069766,2098.8586507670398,0.00025818028646270203,1770.3101231955895,0.15631899188485746,2241.9834250639456,0.0684675026435516
475,2112.5898826070229,2112.5541697593321,1.6904770767293238e-05,1771.1634097472688,0.16161512258991781,2249.1226020770468,0.064628123325828374
476,2112.7116497635639,2112.725584574704,6.5956994849477668e-06,1775.3405941273381,0.15968627601120169,2254.6733356423174,0.067194065926905189
477,2113.1007277030862,2113.2354874087991,6.3773441533654284e-05,1782.8733322288872,0.15627622060078133,2257.5107293359752,0.068340330273730376
478,2117.3146962808019,2117.0282378022039,0.00013529329348214568,1782.8733322288972,0.15795543507980755,2260.9005727546469,0.067815085176550632
479,2127.0443444549246,2128.2218880389059,0.00055360556400768852,1783.8961348782436,0.16132630731053987,2269.5832465482436,0.067012661238073951
480,2129.7376198326019,2129.6564888338476,3.8094363361406859e-05,1783.8961348782636,0.16238689767874859,2273.1048962111213,0.067316872765664004
481,2141.6487265966875,2140.7620787349279,0.00041400246956869709,1792.5161836733919,0.16302045176106222,2277.8385170291458,0.063591096308720355
482,2142.7419630902191,2142.7552099419968,6.18219645943271e-06,1793.1008407914694,0.16317462780002887,2280.5672862803676,0.064321941495643103
483,2151.573759437505,2151.5737594374818,1.0779140056659216e-14,1801.0116238732062,0.16293289227321112,2290.8186569966988,0.064717696499327612
484,2151.5737594376014,2151.5737594374859,5.3684344595908196e-14,1803.9667728122229,0.16155940975792499,2294.7747803296406,0.066556407961338229
485,2155.9690198875378,2156.0130875690625,2.0439849143548836e-05,1808.3364556100446,0.16124191074676333,2297.625626954281,0.065704379682660019
486,2156.0104577980924,2156.4795179909629,0.00021755933101993144,1808.3364556100476,0.16125803143975476,2298.5382808559316,0.066107203952712343
487,2163.3338111079365,2163.8277183732052,0.00022830839269126298,1809.4551662420001,0.16358023114551143,2315.3095803255032,0.070250725263584432
488,2164.9955245864085,2164.8490913990886,6.7636715945565583e-05,1809.4551662420042,0.16422221399849091,2322.3077262836096,0.072661675237066986
489,2174.8475819790469,2176.1173439886325,0.0005838395389667142,1815.3045593566458,0.16531872191945868,2327.5891297183498,0.070230920550447301
490,2177.6722408061933,2177.6374265679701,1.598690453538863e-05,1815.8515990178942,0.16615018321322308,2331.1117395370202,0.0704603272501753
491,2181.1825726406305,2181.1825726407433,5.1704678202755927e-14,1823.1799433021367,0.1641323536273632,2333.9430901495366,0.070035640035381291
492,2181.1825726407465,2181.1825726407474,4.1697321131252562e-16,1823.8973452890918,0.16380344856647705,2336.8586058029327,0.07137230744224686
493,2181.1825726407642,2181.1825726407569,3.3357856905001778e-15,1830.2447664200729,0.16089336611369026,2345.3822549032543,0.07528011837344413
494,2181.1825726415059,2181.1825726407587,3.4254349309312052e-13,1831.5512366064679,0.16029439278511171,2351.7573271289016,0.078202877937366938
495,2217.0547796661217,2217.0575543521563,1.2515189340719824e-06,1831.5512366064727,0.17388092824558177,2356.2149787271569,0.062768047202691177
496,2217.0774915313509,2217.6666586613733,0.00026574043184003404,1834.9918307237572,0.17233753094650944,2358.7204977875817,0.063887260051698508
497,2220.6609902451337,2220.660990245105,1.2901151158009369e-14,1840.0362272143063,0.17140156228385453,2364.0790731329407,0.064583510728477039
498,2220.6609902452437,2220.6609902451064,6.1843613487597404e-14,1840.0998117114862,0.17137292914382643,2365.2194877320298,0.065097058092969631
499,2223.9552275573392,2224.2530625595214,0.00013392131212520264,1843.8419040479498,0.17091770499664391,2368.3668807955532,0.06493460454994289
500,2225.08276468739,2225.0460559366666,1.6497701256766151e-05,1851.6962685695064,0.16780791350489022,2377.0107770925724,0.068279712924084149
501,2226.7393557962896,2227.5470651728933,0.00036273189069085525,1851.6962685695132,0.16842702593391748,2378.6757323078573,0.068232672187731075
502,2229.5983102974383,2229.3498182320336,0.00011145149521193883,1852.052143488585,0.1693337158828789,2392.8462544661197,0.073218544979478134
503,2230.5305946461995,2230.5305946461972,1.019370350664468e-15,1858.2890158540583,0.16688476709784161,2394.4806801776822,0.073502728868638553
504,2230.5305946462863,2230.530594646199,3.9143821465514044e-14,1858.6768548216885,0.16671088964980807,2403.5276570584074,0.077558704116118454
505,2234.7817234753325,2236.8898864167609,0.00094334176769174209,1861.0853671622895,0.16721828015127307,2404.3064569220487,0.075857401045452688
506,2243.0678276243893,2242.5129008696281,0.00024739633279345446,1861.5887976931326,0.17007021599310143,2413.9766172168684,0.076194213785093973
507,2249.3399719357385,2249.4750974658168,6.0073413429818652e-05,1867.5881537373018,0.16971726060152145,2421.5499216349999,0.076560214039614854
508,2250.1956090579943,2250.2095825125803,6.2098843894924748e-06,1870.6043407815291,0.16869256465902291,2428.8433961710061,0.079392114353915966
509,2250.5532284241708,2250.3723885494392,8.0353520391192616e-05,1875.3690738047851,0.16670752323511509,2430.0053205453255,0.07973687973903483
510,2260.1394078494941,2260.1394078494645,1.3078210001101187e-14,1882.0791144529426,0.16727299744588459,2438.6520956565478,0.078983042898626857
511,2260.1394078496078,2260.1394078494786,5.7141717543269999e-14,1885.823635476818,0.16561623193364414,2440.9925329231801,0.080018570733052088
512,2262.412045226893,2261.99020539507,0.00018645579292817551,1888.5384349837764,0.16525442879951677,2446.2091547474806,0.081239449687492679
513,2276.6042547124166,2277.6175640727042,0.00044509684025677271,1894.960976439218,0.16763707503542735,2451.609078051405,0.076870990193723968
514,2278.7224883135441,2279.1613808014013,0.00019260462391012495,1896.0424801332513,0.16793620554625316,2457.7710425641139,0.078574093672583001
515,2279.1527055309634,2280.1092559987837,0.00041969564632461252,1898.8411136589916,0.16686534032978384,2464.348825441431,0.081256564977432402
516,2289.4725476483832,2289.0141299289339,0.00020022852858406396,1898.8411136589939,0.17062071104133736,2470.3522181913158,0.079004952790860949
517,2289.7482210525363,2289.7482210527351,8.6788840148562889e-14,1900.6006319950718,0.16995213075374013,2478.8304738269285,0.082577748520960115
518,2289.748221052655,2289.7482210527432,3.852868418494354e-14,1903.9798601921063,0.16847632299205423,2480.5866609113677,0.083344726771303904
519,2289.8465189697899,2289.8620368832517,6.7768356233400103e-06,1910.0882354901291,0.16584442683543499,2484.6182913883963,0.085058876568825617
520,2299.6178254537931,2299.6178254538163,1.0085204001509717e-14,1910.0882354901339,0.16938883741988375,2488.5908314301578,0.082175831081442344
521,2299.6178254538418,2299.6178254538195,9.6897058053718763e-15,1911.7945891395864,0.16864682123331359,2502.3612757826149,0.088163975807049891
522,2306.4365954471828,2305.6173539041374,0.00035519794676449723,1912.3917906056313,0.17084571308805141,2508.7823092289391,0.087730880693264665
523,2309.4874298549425,2309.4874298549094,1.4373993201078793e-14,1918.1971845080357,0.16942731113781537,2511.7754335563686,0.087589999878947888
524,2309.4874298552063,2309.4874298549184,1.2464024241481967e-13,1919.4721213254986,0.16887526794383104,2522.291665594495,0.092143491663269433
525,2316.2230119990909,2316.2234965149419,2.0918359263126952e-07,1924.2137290073222,0.16924505151748426,2522.9072185710238,0.08923329295202341
526,2316.2528238363516,2316.4650350932079,9.1618347821312119e-05,1924.3957075599806,0.16917717800224757,2536.216021982505,0.094965107384881203
527,2321.4735493910052,2321.598589917714,5.3862567911465739e-05,1926.7720793308968,0.17002195444511997,2544.3551204518822,0.096008662738951173
528,2321.5983031657652,2322.7714412755968,0.00050531485495655714,1926.7720793308981,0.1700665542770583,2553.8873631306542,0.1000556640863048
529,2339.6951493852052,2340.8842535388621,0.00050823037948741169,1937.2040160739623,0.17202716918783387,2560.6709482612105,0.094446406376518924
530,2349.5248161982049,2348.9738712824005,0.00023449206069501503,1937.7927279179648,0.17524057862324213,2567.7752709902024,0.092891317123924358
531,2349.5315795889005,2349.5217150526073,4.198511898671096e-06,1937.7927279179673,0.17524295278592317,2581.7872041239734,0.098851884585314187
532,2350.9434095723423,2350.6451422675023,0.00012687132477351621,1941.4252295935487,0.17419312532635084,2585.8054387805169,0.099901183606498675
533,2355.4844439970057,2355.5589413270645,3.162717981378869e-05,1942.2020343613647,0.17545537636170708,2597.3570211978686,0.10268485441170265
534,2357.0137320217545,2356.4959785822825,0.00021966500764843155,1943.1160514792698,0.17560257495295092,2600.5610585658187,0.10332876861738041
535,2378.5746606625553,2378.5746606625335,9.1768710074755837e-15,1944.7556395743618,0.18238612739923521,2602.8588746600753,0.094293535412945745
536,2378.5746606627681,2378.5746606625421,9.5018851889894935e-14,1945.0716766387393,0.18225325914438067,2607.0825401182474,0.096069248207583127
537,2380.6728226719565,2380.6501143396295,9.5386195493967512e-06,1952.8608795804532,0.17970211572850528,2612.3358328443046,0.097309889862287044
538,2380.7815920902144,2380.8307077120867,2.063004100646612e-05,1952.8608795804537,0.17973959221268443,2628.1526377126706,0.10390329228195858
539,2385.5798191611666,2385.2479935501601,0.00013909641938669577,1956.2258581423996,0.1799788703652512,2633.1040444831797,0.10375851746140659
540,2386.0447176212742,2385.5782865971205,0.00019548293487924877,1956.2258581424053,0.18013864380017544,2637.8190243270155,0.10551952561758496
541,2388.4442650636252,2388.4442650636238,5.7118437830620701e-16,1967.563645044582,0.17621538261343159,2644.508772456285,0.10720974784221669
542,2407.041926976045,2407.1871897414976,6.0349079849666031e-05,1967.9790637962492,0.18240765075969756,2656.3984711698181,0.10359459941233283
543,2407.6131430096839,2407.5305968606176,3.4285470365511563e-05,1975.1243696661984,0.17963383137327638,2664.8900042670784,0.10685971789295874
544,2408.1834738657235,2408.1834738658017,3.2479478910680817e-14,1977.8834579284958,0.17868240547573019,2670.9713910108408,0.10912288037724899
545,2408.183473865839,2408.1834738658067,1.3407226759640856e-14,1982.8076921555187,0.1766376135068595,2675.6185091449429,0.11105259967995396
546,2412.4988417246486,2414.2653969202511,0.00073225120984496482,1982.8076921555205,0.17811040657824742,2681.4077403576862,0.1114648819647929
547,2417.0986218048515,2416.7843415702473,0.00013002375317625151,1983.8967541400348,0.17922391074855862,2684.9954769891033,0.11083406062439138
548,2418.0530782669184,2418.0530782668934,1.0343488537762636e-14,1983.8967541400377,0.17954788835241442,2693.7463169427579,0.11401455210132772
549,2418.0530782669489,2418.053078266898,2.1063103931443646e-14,1989.6862857576286,0.1771535936739389,2698.4285374009582,0.1159509117702901
550,2429.5168688645963,2429.9110166066121,0.00016223297194062095,1990.0198744681379,0.18089892687258916,2703.9997385395609,0.11297837573905822
551,2430.4539282256956,2430.4260612586909,1.1465745834987933e-05,1991.814654295707,0.18047627598940269,2706.7046320687496,0.11366218492556464
552,2437.9578481491462,2437.6648081845001,0.00012019894637169863,1995.8157623409379,0.18135755962469763,2717.0541089389453,0.11447952678988439
553,2439.6587770825799,2440.0906686060107,0.00017702947948615135,1999.1923398867848,0.18054427993513036,2730.5308405790224,0.11922653537814676
554,2458.0352226466239,2458.5090250781541,0.0001927565671821613,1999.2577098185134,0.1866439946023776,2732.0006589760051,0.11145708320420088
555,2458.5361726136525,2458.5304281851922,2.3365238731339749e-06,2003.6393741339962,0.18502749869897531,2739.3921527775128,0.11423707460252019
556,2465.3194567311693,2465.2821965561971,1.5113730948967229e-05,2004.9037625199819,0.18675701153215432,2745.1731494767951,0.11351619847137009
557,2467.4011002719271,2467.4011002723182,1.5849985708414362e-13,2004.9037625199828,0.18744311076985962,2750.7673790295021,0.11484402707218772
558,2467.4011002723678,2467.401100272336,1.2901151158009385e-14,2011.484342366482,0.18477610221360391,2754.010354663892,0.1161583555911872
559,2467.401100272622,2467.4011002723414,1.1371443234987101e-13,2011.563074335997,0.18474419334832087,2767.3153856990593,0.12155068156259635
560,2467.4011002726793,2467.401100272345,1.3546208715908143e-13,2014.8206027450667,0.18342396681171808,2770.9709824809793,0.1230322391340231
561,2474.4814721703847,2475.6240123204184,0.00046172911896227717,2024.1819607414627,0.18197732191300717,2772.5459454479642,0.12045532635010806
562,2489.1381729993873,2489.6969737559025,0.00022449567588361783,2027.256567099492,0.18555884559165811,2780.5314003205876,0.11706591079677765
563,2490.2546320667539,2490.2355403855563,7.6665578498317401e-06,2027.2565670994975,0.18592398504364882,2784.0044997009572,0.11795977160392211
564,2498.130801840628,2497.5282865662052,0.00024118643986890148,2032.9519962486079,0.18621074815188837,2786.3466234510984,0.11537259033758854
565,2509.5416603920939,2510.20991454163,0.00026628533810898667,2033.0050526629441,0.18988989712754767,2794.2889550134328,0.11346585677993867
566,2511.3999674052366,2511.2927655297999,4.2686102105599093e-05,2034.7412216687369,0.18979802178980701,2799.3444169300642,0.11465495471130793
567,2514.8632453139849,2518.1668609351,0.0013136362890788728,2034.8469804147062,0.19087171670018496,2810.4359817872692,0.11753034166928689
568,2525.1462640715504,2525.9417498140701,0.00031502561013519912,2039.5794366437085,0.19229255522209357,2815.5373439367909,0.11499970674847698
569,2527.8904371832737,2527.6352885282781,0.00010093343099151043,2042.6723004903361,0.19194587295230905,2823.178301998159,0.11681197114852521
570,2535.2126984136376,2535.1559903353573,2.2368173808755569e-05,2046.3144484871132,0.19284308974645142,2824.9117228456212,0.11427010625706373
571,2535.3941773032593,2535.4580002027369,2.5172771969321331e-05,2048.3822917920575,0.1920852741048755,2835.6890710085995,0.11844110726196633
572,2536.4883310798796,2536.4883310799628,3.2808652889324958e-14,2050.2427968429279,0.19170028431786179,2840.352532150619,0.11979720046311938
573,2536.4883310800487,2536.488331079976,2.8685160996129201e-14,2058.6172010370337,0.18839871021189961,2846.9557461762106,0.1224004901942377
574,2540.2133749053264,2540.2438789950979,1.2008475379611971e-05,2059.3256337054481,0.18930997921298676,2849.125920827089,0.12160889670666965
575,2545.0555994109354,2544.2300838823917,0.00032436050856209824,2069.4473387624626,0.18687539115395144,2854.5428726265031,0.12160334465274547
576,2552.1924348372982,2552.9289416682354,0.00028857809500725971,2070.2078396584052,0.1888511965633263,2861.7753672925669,0.121300779764675
577,2554.3426041882008,2554.1360433294608,8.086654405767308e-05,2072.1936395725024,0.18875657628117226,2873.8399161038192,0.12508005441077405
578,2561.2589672871768,2560.6444684606754,0.00023992061495923847,2072.1936395725088,0.19094723882320813,2874.8191873097726,0.12242425464485973
579,2562.8658539308917,2563.0486209147648,7.1313519430895756e-05,2074.4710697639425,0.19056587898186531,2880.9272473482056,0.12410380080154225
580,2566.0971442828913,2566.0971442832192,1.2777101627645759e-13,2077.7439526847998,0.19030970541630229,2886.5188097882956,0.12486731697561967
581,2566.0971442830914,2566.097144283231,5.4404579746004739e-14,2082.990754008063,0.18826504341479139,2890.1126989143172,0.12626784428371604
582,2566.0971442833497,2566.0971442832324,4.5721112620416321e-14,2083.8311993999941,0.18793752448449924,2896.0230946351367,0.12857110693832577
583,2566.0971442835798,2566.0971442832492,1.2883429796527009e-13,2085.6485340201148,0.18722931488924591,2901.5747648965203,0.13073457540774486
584,2566.4055162539016,2566.1084808365604,0.00011573986085208456,2085.6485340201175,0.18732697509765697,2909.979646380657,0.13387367193172936
585,2568.1180871778415,2568.1999685254955,3.1883793842183801e-05,2092.9964094001898,0.1850077222499425,2914.5480187520934,0.13489641823867646
586,2575.9667486843073,2575.96674868432,4.9429697923408461e-15,2093.1606747912429,0.18742713745806733,2918.4076758372521,0.13293685849316528
587,2575.9667486843823,2575.9667486843223,2.3302571878177596e-14,2094.0415397499419,0.18708518236136898,2923.6318023149911,0.13496488408018892
588,2587.4164234610498,2588.8597531644018,0.00055782659886703754,2094.9912947934863,0.19031537567844317,2926.6653962723403,0.13111494915746694
589,2591.8563374042078,2591.3269968435065,0.0002042322149812523,2095.7368240330984,0.19141474248066631,2930.8181671381958,0.13077955936148242
590,2598.6103297524292,2599.3569482856051,0.00028731454063259424,2095.7368240331011,0.19351631907321673,2942.1530067192402,0.1322024595351857
591,2603.0730269271489,2602.8476791623912,8.6569897358503034e-05,2100.2448617085997,0.19316713746295586,2947.1161469815142,0.13216806309137555
592,2613.7503769353611,2613.569126371327,6.9345016889738964e-05,2106.7574726201701,0.19397143231009054,2949.6985196358032,0.12853107384123783
593,2614.5179066736682,2614.7574584476638,9.1623688399343551e-05,2106.7574726201751,0.19420805371323446,2956.3795479111036,0.13075513476684134
594,2615.4451662887818,2615.4451662886718,4.2076530730972849e-14,2110.9432683436594,0.19289331867774984,2959.6633874614408,0.13160980226593383
595,2615.4451662887909,2615.4451662886754,4.4162970271351509e-14,2112.4761502021697,0.19230723035968425,2966.5361724203353,0.13423757097141825
596,2615.4451662888368,2615.4451662886822,5.911578697739863e-14,2112.84795405759,0.19216507335323066,2972.6384452527759,0.13657073891966748
597,2615.4451662889028,2615.4451662886922,8.0501792266279043e-14,2115.9383583503995,0.19098347553860648,2982.6896317584974,0.14041375066971246
598,2638.4105267860214,2639.3320479211193,0.00034927132292049694,2118.8459305292249,0.1969233335684511,2984.5936668196887,0.13120897469105014
599,2640.535177588476,2640.4294241936263,4.0049985225439286e-05,2118.8693764112381,0.19756063301291069,2995.63727572587,0.13448110865983556
600,2649.8633706228702,2650.4522611303851,0.00022223429103683873,2125.1906028446051,0.19799993222100989,3000.1704758934134,0.13219817638680778
601,2651.9803802780111,2651.976405202267,1.4989084284811001e-06,2125.1906028446078,0.19864014883027872,3001.7199173567415,0.1318786291481035
602,2652.044747410926,2652.2907281110524,9.2751338515904795e-05,2126.2134054939675,0.1982739327570941,3018.826383189873,0.13830145065878685
603,2654.9235838930886,2654.9235838930313,2.1581851379569433e-14,2126.2134054939702,0.19914327538717178,3020.4986390163385,0.1376970159672857
604,2654.923583893371,2654.9235838930413,1.2418128769989028e-13,2140.9240134414499,0.19360239728563303,3028.2169270331751,0.14060417610678644
605,2658.8070649336946,2656.8939710366876,0.00071953092130613502,2141.5230927523003,0.19455491111172235,3035.7624327343951,0.1417761268849724
606,2684.532397096129,2684.5323970963045,6.5386611698949667e-14,2146.6851156338475,0.20035045285505712,3045.8492231123414,0.13459209000682967
607,2684.532397096285,2684.5323970963059,7.7921868864028762e-15,2149.4178051088211,0.19933251413403269,3050.3582742349472,0.13627173117163963
608,2690.4291662245655,2690.5218694622226,3.4456672868746137e-05,2157.1552465130071,0.19821146990459251,3054.3314671750541,0.13525808652347707
609,2696.531213406739,2696.5259521761291,1.9511105911719276e-06,2157.2492800535488,0.19999098496318651,3059.2522114522808,0.1345139252392662
610,2696.5638691890249,2696.590461262881,9.8614663498156531e-06,2157.2492800535501,0.20000067318919848,3070.9286557351602,0.1388303057916159
611,2699.898145480684,2699.6246824385089,0.00010128642913171601,2158.3679906855036,0.20057429044189648,3076.2299186049636,0.13938739642983025
612,2704.2716058984975,2704.2716058984788,6.8945150870488563e-15,2158.3679906855059,0.20186715491974944,3080.4698162151685,0.13911258377158414
613,2704.2716058987548,2704.271605898482,1.0089534273729073e-13,2160.3967299511341,0.20111695687714248,3082.9141177697875,0.14001645065721577
614,2705.7435769936751,2707.2271677950544,0.00054831167816266372,2160.7074920317073,0.20143671026193549,3088.7221241056641,0.14154280929219193
615,2707.7466091194174,2707.7297421395306,6.2291574218921519e-06,2161.32130883421,0.20180075138674428,3093.3570818512367,0.14241010271534349
